timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,mean_timeouts,val_max_episode_rewards,val_mean_episode_rewards,val_min_episode_rewards,val_max_episode_len,val_mean_episode_len,val_min_episode_len,val_mean_timeouts
256,7.861054420471191,0,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan
512,13.454719066619873,1,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
768,19.625055074691772,1,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1024,25.93925666809082,2,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1280,31.65540099143982,3,10.0,3.3333333,0.0,500,367.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1536,37.21817445755005,3,10.0,3.3333333,0.0,500,367.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1792,43.051854372024536,4,10.0,2.5,0.0,500,400.25,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2048,48.89161038398743,4,10.0,2.5,0.0,500,400.25,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2304,55.10337710380554,5,10.0,2.0,0.0,500,420.2,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2560,61.241403102874756,5,10.0,2.0,0.0,500,420.2,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2816,67.06202793121338,7,10.0,2.857143,0.0,500,397.57142857142856,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
3072,72.53742361068726,7,10.0,2.857143,0.0,500,397.57142857142856,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
3328,78.22519445419312,8,10.0,2.5,0.0,500,410.375,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
