timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,mean_timeouts,val_max_episode_rewards,val_mean_episode_rewards,val_min_episode_rewards,val_max_episode_len,val_mean_episode_len,val_min_episode_len,val_mean_timeouts
256,5.2470481395721436,0,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan
512,10.436092376708984,1,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
768,15.773644208908081,1,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1024,21.10977840423584,2,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1280,26.62539768218994,2,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1536,32.09585189819336,3,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1792,37.248672008514404,3,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2048,42.27984356880188,4,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2304,47.30007719993591,4,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2560,52.32132315635681,5,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2816,57.3711793422699,5,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
3072,62.496946573257446,6,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
3328,67.91814994812012,6,0.0,0.0,0.0,500,500.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
3584,73.3327898979187,9,10.0,2.2222223,0.0,500,390.77777777777777,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
3840,78.54133296012878,9,10.0,2.2222223,0.0,500,390.77777777777777,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
4096,83.75740694999695,10,10.0,2.0,0.0,500,401.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
4352,88.70035195350647,10,10.0,2.0,0.0,500,401.7,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
4608,93.90898013114929,11,10.0,1.8181819,0.0,500,410.6363636363636,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
4864,99.63093161582947,11,10.0,1.8181819,0.0,500,410.6363636363636,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
5120,105.11402988433838,12,10.0,1.6666666,0.0,500,418.0833333333333,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
5376,110.52337837219238,12,10.0,1.6666666,0.0,500,418.0833333333333,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
5632,116.10511136054993,13,10.0,1.5384616,0.0,500,424.38461538461536,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
5888,121.66910028457642,14,10.0,2.142857,0.0,500,404.7857142857143,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
6144,127.24834036827087,14,10.0,2.142857,0.0,500,404.7857142857143,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
6400,132.63725662231445,15,10.0,2.0,0.0,500,411.1333333333333,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
6656,137.79884672164917,15,10.0,2.0,0.0,500,411.1333333333333,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
6912,142.90113925933838,16,10.0,1.875,0.0,500,416.6875,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
7168,148.04774451255798,17,10.0,1.7647059,0.0,500,421.5882352941176,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
7424,153.12262988090515,17,10.0,1.7647059,0.0,500,421.5882352941176,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
7680,158.27920794487,18,10.0,1.6666666,0.0,500,425.94444444444446,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
7936,163.61306428909302,18,10.0,1.6666666,0.0,500,425.94444444444446,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
8192,168.8021354675293,19,10.0,1.5789474,0.0,500,429.8421052631579,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
8448,173.9488606452942,20,10.0,2.0,0.0,500,415.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
8704,178.72743463516235,20,10.0,2.0,0.0,500,415.6,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
8960,183.54770469665527,21,10.0,1.9047619,0.0,500,419.6190476190476,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
9216,188.25722122192383,21,10.0,1.9047619,0.0,500,419.6190476190476,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
9472,193.6835277080536,22,10.0,1.8181819,0.0,500,423.27272727272725,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
9728,199.34086847305298,22,10.0,1.8181819,0.0,500,423.27272727272725,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
9984,204.90716648101807,25,10.0,2.4,0.0,500,394.64,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
10240,210.2476556301117,26,10.0,2.6923077,0.0,500,387.11538461538464,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
10496,215.67893743515015,26,10.0,2.6923077,0.0,500,387.11538461538464,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
10752,221.10835981369019,27,10.0,2.5925925,0.0,500,391.2962962962963,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
11008,226.72671914100647,27,10.0,2.5925925,0.0,500,391.2962962962963,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
11264,232.02921295166016,28,10.0,2.5,0.0,500,395.17857142857144,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
11520,237.13955903053284,28,10.0,2.5,0.0,500,395.17857142857144,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
11776,241.75510382652283,29,10.0,2.413793,0.0,500,398.7931034482759,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
12032,246.39755964279175,29,10.0,2.413793,0.0,500,398.7931034482759,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
12288,251.8305733203888,30,10.0,2.3333333,0.0,500,402.1666666666667,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
12544,257.4119381904602,30,10.0,2.3333333,0.0,500,402.1666666666667,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
12800,262.92582511901855,32,10.0,2.5,0.0,500,394.625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
13056,268.5197584629059,32,10.0,2.5,0.0,500,394.625,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
13312,273.9327368736267,33,10.0,2.4242425,0.0,500,397.8181818181818,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
13568,279.4545786380768,33,10.0,2.4242425,0.0,500,397.8181818181818,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
13824,284.35499811172485,34,10.0,2.3529413,0.0,500,400.8235294117647,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
14080,288.9821147918701,34,10.0,2.3529413,0.0,500,400.8235294117647,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
14336,293.72521805763245,35,10.0,2.2857144,0.0,500,403.65714285714284,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
14592,298.43293261528015,35,10.0,2.2857144,0.0,500,403.65714285714284,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
14848,303.1642415523529,36,10.0,2.2222223,0.0,500,406.3333333333333,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
15104,307.98911333084106,36,10.0,2.2222223,0.0,500,406.3333333333333,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
15360,312.89100766181946,37,10.0,2.162162,0.0,500,408.86486486486484,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
15616,317.58506202697754,37,10.0,2.162162,0.0,500,408.86486486486484,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
15872,322.52406215667725,38,10.0,2.1052632,0.0,500,411.2631578947368,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
16128,327.4302906990051,39,10.0,2.0512822,0.0,500,413.53846153846155,0,0.02564102564102564,0.0,nan,0.0,0.0,nan,0.0,nan
16384,332.4754629135132,39,10.0,2.0512822,0.0,500,413.53846153846155,0,0.02564102564102564,0.0,nan,0.0,0.0,nan,0.0,nan
16640,337.48749899864197,40,10.0,2.0,0.0,500,415.7,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
16896,343.01030683517456,40,10.0,2.0,0.0,500,415.7,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
17152,348.905743598938,41,10.0,2.0,0.0,500,415.7,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
17408,354.370276927948,43,10.0,2.5,0.0,500,395.3,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
17664,359.3612518310547,44,10.0,2.75,0.0,500,386.6,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
17920,364.37548208236694,44,10.0,2.75,0.0,500,386.6,0,0.025,0.0,nan,0.0,0.0,nan,0.0,nan
