timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,mean_timeouts,val_max_episode_rewards,val_mean_episode_rewards,val_min_episode_rewards,val_max_episode_len,val_mean_episode_len,val_min_episode_len,val_mean_timeouts
256,8.679406881332397,2,10.0,10.0,0.0,88,66.5,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
512,14.256780624389648,2,10.0,10.0,0.0,88,66.5,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
768,20.2157199382782,3,10.0,6.6666665,0.0,500,211.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1024,26.738847970962524,3,10.0,6.6666665,0.0,500,211.0,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1280,32.73751974105835,5,10.0,6.0,0.0,500,240.2,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1536,38.523820877075195,5,10.0,6.0,0.0,500,240.2,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
1792,44.314701318740845,6,10.0,6.6666665,0.0,500,270.3333333333333,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2048,50.176644802093506,6,10.0,6.6666665,0.0,500,270.3333333333333,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2304,56.520920276641846,7,10.0,5.714286,0.0,500,303.14285714285717,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2560,62.99312424659729,7,10.0,5.714286,0.0,500,303.14285714285717,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
2816,69.19536423683167,8,10.0,5.0,0.0,500,327.75,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
3072,75.461674451828,8,10.0,5.0,0.0,500,327.75,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
3328,81.07879304885864,9,10.0,4.4444447,0.0,500,346.8888888888889,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
3584,86.52343320846558,9,10.0,4.4444447,0.0,500,346.8888888888889,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
3840,92.25303745269775,10,10.0,4.0,0.0,500,362.2,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
4096,98.16797256469727,10,10.0,4.0,0.0,500,362.2,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
4352,103.54694652557373,11,10.0,3.6363637,0.0,500,374.72727272727275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
4608,108.82867527008057,11,10.0,3.6363637,0.0,500,374.72727272727275,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
4864,115.23667478561401,12,10.0,3.3333333,0.0,500,385.1666666666667,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
5120,121.70864224433899,12,10.0,3.3333333,0.0,500,385.1666666666667,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
5376,127.42743396759033,14,10.0,3.5714285,0.0,500,366.2857142857143,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
5632,133.1477518081665,15,10.0,3.3333333,0.0,500,375.2,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
5888,139.17770719528198,16,10.0,3.75,0.0,500,354.9375,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
6144,145.2019546031952,16,10.0,3.75,0.0,500,354.9375,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
6400,150.87112426757812,18,10.0,3.8888888,0.0,500,350.5,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
6656,156.42371678352356,18,10.0,3.8888888,0.0,500,350.5,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
6912,162.23053622245789,19,10.0,3.6842105,0.0,500,358.36842105263156,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
7168,168.25524234771729,19,10.0,3.6842105,0.0,500,358.36842105263156,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
7424,174.01671290397644,20,10.0,3.5,0.0,500,365.45,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
7680,179.38906359672546,20,10.0,3.5,0.0,500,365.45,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
7936,185.0070984363556,22,10.0,3.6363637,0.0,500,356.04545454545456,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
8192,190.95986604690552,22,10.0,3.6363637,0.0,500,356.04545454545456,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
8448,196.9005172252655,23,10.0,3.4782608,0.0,500,362.30434782608694,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
8704,202.3476800918579,23,10.0,3.4782608,0.0,500,362.30434782608694,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
8960,208.44918656349182,27,10.0,4.0740743,0.0,500,330.14814814814815,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
9216,214.81041812896729,27,10.0,4.0740743,0.0,500,330.14814814814815,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
9472,220.91512632369995,28,10.0,3.9285715,0.0,500,336.2142857142857,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
9728,226.42784452438354,28,10.0,3.9285715,0.0,500,336.2142857142857,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
9984,232.08979773521423,29,10.0,3.7931035,0.0,500,341.86206896551727,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
10240,238.6602599620819,29,10.0,3.7931035,0.0,500,341.86206896551727,0,0.0,0.0,nan,0.0,0.0,nan,0.0,nan
